평균 심박수,93
-0.026418,
-0.024304,
-0.021332,
-0.017426,
-0.012636,
-0.007164,
-0.001322,
0.004466,
0.009667,
0.013775,
0.016509,
0.017828,
0.017788,
0.016544,
0.014492,
0.012255,
0.010506,
0.00985,
0.010779,
0.01358,
0.018244,
0.024525,
0.032127,
0.040741,
0.049931,
0.059165,
0.067968,
0.075969,
0.082847,
0.088356,
0.09243,
0.095159,
0.096673,
0.097166,
0.097014,
0.096787,
0.097131,
0.098649,
0.101869,
0.107184,
0.114679,
0.123988,
0.134346,
0.144738,
0.154055,
0.161316,
0.166007,
0.168313,
0.168997,
0.169019,
0.169201,
0.170034,
0.171588,
0.173527,
0.175296,
0.176399,
0.176541,
0.175662,
0.173951,
0.171851,
0.169909,
0.168542,
0.167914,
0.167921,
0.16821,
0.168195,
0.16711,
0.164164,
0.158719,
0.150448,
0.139448,
0.12625,
0.111676,
0.096637,
0.081933,
0.06814,
0.055576,
0.044327,
0.034311,
0.025378,
0.017414,
0.010356,
0.00414,
-0.001402,
-0.00657,
-0.011738,
-0.017271,
-0.02337,
-0.029907,
-0.036423,
-0.042367,
-0.047355,
-0.051238,
-0.054085,
-0.056259,
-0.058389,
-0.061126,
-0.064838,
-0.069486,
-0.074693,
-0.079817,
-0.084059,
-0.086738,
-0.087553,
-0.086626,
-0.084339,
-0.08117,
-0.077652,
-0.074363,
-0.071815,
-0.070318,
-0.069954,
-0.070605,
-0.072017,
-0.073846,
-0.075722,
-0.077323,
-0.078438,
-0.079036,
-0.079229,
-0.079165,
-0.078939,
-0.078588,
-0.078087,
-0.077378,
-0.076452,
-0.075482,
-0.074834,
-0.074846,
-0.075619,
-0.077021,
-0.078763,
-0.08041,
-0.081425,
-0.081383,
-0.080212,
-0.078213,
-0.075904,
-0.073813,
-0.072343,
-0.071656,
-0.07161,
-0.071859,
-0.072113,
-0.072288,
-0.072472,
-0.072822,
-0.073486,
-0.074473,
-0.075473,
-0.075814,
-0.074756,
-0.07187,
-0.067227,
-0.061414,
-0.055429,
-0.050418,
-0.047326,
-0.046626,
-0.048275,
-0.051822,
-0.056511,
-0.061485,
-0.066092,
-0.070087,
-0.073566,
-0.07669,
-0.079482,
-0.081889,
-0.083918,
-0.085614,
-0.08699,
-0.088042,
-0.088839,
-0.089603,
-0.090644,
-0.092221,
-0.094409,
-0.096998,
-0.099483,
-0.101246,
-0.101802,
-0.100906,
-0.098499,
-0.094679,
-0.089797,
-0.08448,
-0.079456,
-0.075315,
-0.072385,
-0.070765,
-0.070424,
-0.071265,
-0.073119,
-0.075737,
-0.078736,
-0.081656,
-0.084146,
-0.086071,
-0.087419,
-0.088194,
-0.088416,
-0.088087,
-0.087136,
-0.085422,
-0.082801,
-0.079224,
-0.07479,
-0.069775,
-0.064605,
-0.059801,
-0.055845,
-0.053035,
-0.051422,
-0.050808,
-0.050758,
-0.050743,
-0.050355,
-0.049448,
-0.048113,
-0.046597,
-0.045243,
-0.044424,
-0.044388,
-0.045092,
-0.046205,
-0.047332,
-0.048246,
-0.048918,
-0.049485,
-0.050262,
-0.051663,
-0.053947,
-0.057067,
-0.060839,
-0.06512,
-0.069747,
-0.074439,
-0.078929,
-0.083163,
-0.087258,
-0.091308,
-0.095282,
-0.099097,
-0.102669,
-0.105891,
-0.108654,
-0.110891,
-0.112584,
-0.113786,
-0.114635,
-0.115255,
-0.115625,
-0.115619,
-0.115088,
-0.113784,
-0.111311,
-0.107286,
-0.101503,
-0.093902,
-0.084396,
-0.072768,
-0.058623,
-0.041292,
-0.019704,
0.007555,
0.041939,
0.084679,
0.136615,
0.197937,
0.267642,
0.342961,
0.419203,
0.490178,
0.590557,
0.685012,
0.721215,
0.706748,
0.64595,
0.535209,
0.427452,
0.347175,
0.267357,
0.162881,
0.100486,
0.082472,
0.044957,
0.018048,
-0.00062,
-0.013574,
-0.022959,
-0.030389,
-0.037079,
-0.043884,
-0.051119,
-0.058446,
-0.065105,
-0.070285,
-0.073424,
-0.074413,
-0.073663,
-0.071993,
-0.070369,
-0.069634,
-0.070352,
-0.072696,
-0.076356,
-0.08059,
-0.0845,
-0.087368,
-0.088831,
-0.088841,
-0.087573,
-0.085371,
-0.082694,
-0.08003,
-0.077863,
-0.076637,
